BBL,RentRegulated
2049950047,1
2049950074,1
2049960060,1
2049960069,1
2050390035,1
2049990066,1
2049990068,1
2050450003,1
2048920023,1
2048920025,1
2050430001,1
2050440030,1
2050470006,1
2050460001,1
2050470014,1
2050470023,1
2050500061,1
2050500059,1
2048290033,1
2048310035,1
2050400043,1
2050400038,1
2050400034,1
2049870034,1
2050990108,1
2050990019,1
2049580012,1
2048990003,1
2050710052,1
2,1
2048730037,1
2048730038,1
2050390048,1
2050390050,1
2050390052,1
2050390067,1
2050420007,1
2049680052,1
2049390097,1
2049390098,1
2050280015,1
2050990064,1
2050390007,1
2050430009,1
2050520044,1
2050900010,1
2045690005,1
2045500027,1
2045070001,1
2044290035,1
2045470001,1
2045110032,1
2045480001,1
2045120031,1
2043520001,1
2033340022,1
2033410030,1
2033420001,1
2033430001,1
2033430004,1
2033430005,1
2033350159,1
2033350154,1
2033360027,1
2033440005,1
2033280117,1
2033440014,1
2033280108,1
2033280102,1
2033290001,1
2033290025,1
2043370032,1
2043400086,1
2043407502,1
2045060001,1
2045060001,1
2045060040,1
2045060040,1
2044400007,1
2044400014,1
2045120060,1
2045120041,1
2045130027,1
2045500007,1
2045490001,1
2045490035,1
2045710040,1
2046040024,1
2046610069,1
2046610070,1
2046720040,1
2046610068,1
2046780042,1
2046000015,1
2046000014,1
2045070038,1
2043370018,1
2043400001,1
2043400018,1
2043400025,1
2043400037,1
2044240012,1
2044240022,1
2044270007,1
2044270017,1
2045060001,1
2045060001,1
2045060040,1
2045060040,1
2045060040,1
2045060040,1
2045930008,1
2045930009,1
2045930010,1
2046410010,1
2046410020,1
2046450008,1
2046450009,1
2046450028,1
2046490021,1
2046490031,1
2046490041,1
2046530015,1
2046530041,1
2045430021,1
2045940001,1
2045940048,1
2046050008,1
2046600033,1
2046600032,1
2046540001,1
2043430001,1
2043440019,1
2043430001,1
2044300028,1
2044330001,1
2044340010,1
2044340011,1
2044340014,1
2044330049,1
2044330043,1
2044330037,1
2045090044,1
2045100028,1
2045690008,1
2045680041,1
2045690020,1
2045680034,1
2045960051,1
2045970021,1
2046000019,1
2033310010,1
2033320072,1
2033310020,1
2033320068,1
2033310026,1
2033310039,1
2033320042,1
2033530017,1
2033490027,1
2033530033,1
2033500040,1
2033500034,1
2033540009,1
2033540014,1
2033540014,1
2033540014,1
2033550001,1
2033550016,1
2033510044,1
2033550090,1
2033520069,1
2033550096,1
2033550098,1
2033520068,1
2033520061,1
2033550104,1
2033550109,1
2033520045,1
2033560164,1
2033560178,1
2033560146,1
2033560180,1
2033560140,1
2033560185,1
2033270142,1
2033270141,1
2033270067,1
2033270126,1
2033270124,1
2033280135,1
2033280143,1
2033280050,1
2033280046,1
2033280147,1
2033280152,1
2033280155,1
2033280039,1
2033280158,1
2033290040,1
2033290010,1
2033290060,1
2033290020,1
2033290058,1
2033300052,1
2033530007,1
2033530001,1
2033570001,1
2033570252,1
2033300073,1
2033410011,1
2033490023,1
2033500001,1
2033500044,1
2033490024,1
2033540001,1
2033540047,1
2033530034,1
2033350003,1
2033410044,1
2033410057,1
2033420051,1
2033420047,1
2033430106,1
2033430100,1
2033430097,1
2033430042,1
2033500023,1
2033500025,1
2033260129,1
2033270075,1
2033260134,1
2033260155,1
2033260142,1
2033260150,1
2033260045,1
2033260032,1
2033260035,1
2033360019,1
2033360024,1
2033470036,1
2033510035,1
2033550027,1
2033550080,1
2033270063,1
2033260069,1
2033560052,1
2033560095,1
2033560096,1
2046410060,1
2033280097,1
2046570087,1
2046570086,1
2046570085,1
2033290083,1
2033290064,1
2046470096,1
2046470094,1
2046610027,1
2046610075,1
2046710064,1
2046610012,1
2046620024,1
2046620081,1
2046620080,1
2046620079,1
2046620078,1
2046610159,1
2046620077,1
2046610060,1
2046620074,1
2046610064,1
2046620056,1
2046640028,1
2046640064,1
2046650132,1
2046650027,1
2046650126,1
2046650126,1
2046760005,1
2046770025,1
2046770117,1
2046670031,1
2046660074,1
2046780031,1
2046770051,1
2046540007,1
2046670059,1
2046670060,1
2046680044,1
2046680042,1
2046670065,1
2046670066,1
2046670074,1
2046670075,1
2046780066,1
2046790001,1
2046550011,1
2046550034,1
2046550035,1
2046550036,1
2046550037,1
2046550038,1
2046560151,1
2046560150,1
2046690038,1
2046690037,1
2046680073,1
2046680001,1
2046560034,1
2048360042,1
2046690071,1
2046690072,1
2048470004,1
2033280008,1
2033280003,1
2033440036,1
2033440076,1
2033430204,1
2033430170,1
2033560085,1
2033560107,1
2033260118,1
2033260113,1
2033260111,1
2033260105,1
2033260100,1
2033260008,1
2033260001,1
2033350110,1
2033350142,1
2033350135,1
2033350001,1
2033350050,1
2033350046,1
2033350042,1
2033350041,1
2033340053,1
2033330001,1
2033330063,1
2033320081,1
2033310001,1
2033310082,1
2033240029,1
2033240041,1
2033240045,1
2033240019,1
2033240016,1
2033240051,1
2033240055,1
2043440042,1
2043450021,1
2043440038,1
2043450026,1
2043440035,1
2043470001,1
2043470047,1
2043480005,1
2044350018,1
2044350029,1
2044350030,1
2045110028,1
2045470042,1
2045700010,1
2045700011,1
2045690043,1
2045700018,1
2045690039,1
2045700019,1
2045690034,1
2045700022,1
2045700023,1
2045980007,1
2045970031,1
2045980013,1
2046020012,1
2046590008,1
2046570075,1
2046610044,1
2046620039,1
2046620040,1
2033320007,1
2033330062,1
2033330060,1
2033320017,1
2033330052,1
2033320021,1
2033330042,1
2033320030,1
2033490014,1
2033490016,1
2033490018,1
2033500003,1
2033460036,1
2033460034,1
2033460031,1
2033460026,1
2033500019,1
2033460023,1
2033470038,1
2033480077,1
2033520012,1
2033480168,1
2033480167,1
2033480166,1
2033480060,1
2033480054,1
2033560120,1
2033560104,1
2033560122,1
2033560126,1
2033560035,1
2033240089,1
2033240107,1
2033240111,1
2033240082,1
2033240113,1
2033240077,1
2033240117,1
2033240070,1
2033240123,1
2033240130,1
2033240063,1
2033260021,1
2033260064,1
2033270060,1
2044240033,1
2044340001,1
2044320028,1
2044360027,1
2044390005,1
2044390001,1
2046280001,1
2044370050,1
2044370049,1
2044380016,1
2044380019,1
2044400045,1
2044410127,1
2045130033,1
2045500001,1
2045730021,1
2045730022,1
2043420001,1
2043410075,1
2043420010,1
2043420010,1
2044260010,1
2044260017,1
2044250036,1
2044290006,1
2044280001,1
2044290010,1
2044280056,1
2044290014,1
2044280052,1
2044280046,1
2044280043,1
2044290001,1
2045080037,1
2045080041,1
2045080052,1
2045440140,1
2045440142,1
2045440144,1
2045950004,1
2045950114,1
2045950115,1
2045940040,1
2045940039,1
2046420006,1
2046420033,1
2046460009,1
2046460021,1
2046460022,1
2046500025,1
2033540033,1
2033550043,1
2043370001,1
2043370090,1
2043380006,1
2043440001,1
2033330108,1
2033330009,1
2033340034,1
2033450009,1
2033410025,1
2033450011,1
2033410023,1
2033410022,1
2033410016,1
2033450019,1
2033460017,1
2033430081,1
2033470001,1
2033470010,1
2033470029,1
2033480004,1
2033480008,1
2033560014,1
2043370064,1
2033430155,1
2033430060,1
2033430359,1
2033350005,1
2033350118,1
2033350150,1
2033360011,1
2033280064,1
2033280125,1
2033280073,1
2033280181,1
2033280075,1
2033280171,1
2033280082,1
2033280085,1
2033280090,1
2045950026,1
2045960022,1
2033360055,1
2033360059,1
2033370015,1
2043370027,1
2043380012,1
2046590062,1
2033430216,1
2033440082,1
2033440086,1
2033440099,1
2033360001,1
2033240059,1
2033240014,1
2033240013,1
2033240099,1
2033240030,1
2033240034,1
2033240025,1
2033240023,1
2033240011,1
2043450001,1
2044350041,1
2045120001,1
2045120005,1
2045120008,1
2045120027,1
2045490006,1
2045700001,1
2045700039,1
2045710020,1
2045700032,1
2045710022,1
2045710025,1
2046040012,1
2046040014,1
2044260005,1
2044360001,1
2033430260,1
2033440001,1
2033440029,1
2033310055,1
2033300068,1
2033577501,1
2033550121,1
2033600062,1
2033607501,1
2033600070,1
2033600176,1
2033600077,1
2045457501,1
2046000013,1
2046240037,1
2046477501,1
2046470046,1
2046560045,1
2046690050,1
2046690052,1
2044330123,1
2044330024,1
2044330025,1
2044330026,1
2046460083,1
2046460082,1
2046460081,1
2046460080,1
2045500021,1
2032250034,1
2032180009,1
2032250027,1
2032180011,1
2032250026,1
2032180017,1
2032250022,1
2032180020,1
2032250136,1
2032250128,1
2032180024,1
2032250126,1
2032180024,1
2032250123,1
2032250121,1
2032250120,1
2032090021,1
2032140066,1
2032140074,1
2032140080,1
2032140082,1
2032140086,1
2032140088,1
2032150008,1
2033200013,1
2033200019,1
2032330090,1
2032330082,1
2032330070,1
2032340006,1
2032480131,1
2032480084,1
2032490065,1
2032490163,1
2032490149,1
2032500092,1
2032500113,1
2032500087,1
2031720040,1
2031640005,1
2031720032,1
2031640011,1
2031720028,1
2031640015,1
2031720025,1
2031640037,1
2031730064,1
2031650004,1
2031730054,1
2031650011,1
2031730050,1
2031650022,1
2031730048,1
2031650024,1
2031730041,1
2031650030,1
2031660066,1
2031750026,1
2031670032,1
2031670034,1
2031670036,1
2031670038,1
2031670040,1
2031670040,1
2031670046,1
2031680003,1
2031680006,1
2031680016,1
2033160057,1
2033140014,1
2033160050,1
2033180158,1
2033180152,1
2033180144,1
2033150032,1
2033150044,1
2033190012,1
2031970014,1
2031970009,1
2031970023,1
2031980044,1
2031980050,1
2031980042,1
2031980055,1
2031980036,1
2031980034,1
2031980031,1
2031990053,1
2031990059,1
2031990044,1
2031990038,1
2031990034,1
2031990031,1
2031990072,1
2032000001,1
2032030047,1
2032030044,1
2032000007,1
2032000009,1
2032030038,1
2032040065,1
2032040046,1
2032020021,1
2032190082,1
2032190156,1
2032190105,1
2032190175,1
2032180058,1
2031830037,1
2031650001,1
2031640041,1
2031640046,1
2031650063,1
2032190216,1
2031890020,1
2031750010,1
2031740022,1
2031740024,1
2031750007,1
2031740026,1
2031740028,1
2031750001,1
2031750015,1
2031680001,1
2031910054,1
2031910048,1
2031770041,1
2033180007,1
2033170034,1
2033180003,1
2033160030,1
2033160033,1
2033140039,1
2033190029,1
2033180114,1
2033180119,1
2033190020,1
2033190006,1
2033200033,1
2033200031,1
2033190083,1
2033110008,1
2033220047,1
2033220052,1
2033110024,1
2033230032,1
2031980110,1
2032090009,1
2032090065,1
2032190212,1
2032190228,1
2032190232,1
2032190232,1
2031720016,1
2031970001,1
2031970005,1
2031980005,1
2032090060,1
2031980018,1
2031980020,1
2031980021,1
2032090045,1
2031990003,1
2032120088,1
2031990005,1
2031990007,1
2032120082,1
2032120082,1
2032120080,1
2032120078,1
2031990017,1
2031990019,1
2032130040,1
2032030007,1
2032130037,1
2032130033,1
2032030012,1
2032030016,1
2032130030,1
2032130085,1
2032130080,1
2032130074,1
2032140159,1
2032140158,1
2032040009,1
2032140157,1
2032140156,1
2032140148,1
2032140042,1
2032140136,1
2031640024,1
2031640023,1
2031640052,1
2031640050,1
2031650060,1
2031670068,1
2031670062,1
2031670060,1
2031670055,1
2031680064,1
2031680061,1
2031680056,1
2031680052,1
2031680049,1
2033140065,1
2033140062,1
2033140057,1
2033140041,1
2033150098,1
2033150094,1
2033150089,1
2033150076,1
2033150054,1
2033190001,1
2033190016,1
2033190113,1
2033190107,1
2033190103,1
2033190101,1
2033190098,1
2033190093,1
2033200028,1
2033200025,1
2033200021,1
2033100081,1
2033100053,1
2033100040,1
2033110087,1
2033110072,1
2033110051,1
2033230022,1
2032340011,1
2031980089,1
2031990093,1
2032010030,1
2032020055,1
2032020044,1
2032020042,1
2033170017,1
2033180011,1
2033180015,1
2033180020,1
2033180023,1
2033180029,1
2033180030,1
2033190040,1
2032367501,1
2032250010,1
2032250015,1
2032250072,1
2032250091,1
2032250094,1
2032250098,1
2032250101,1
2032250103,1
2032250173,1
2032250106,1
2032250169,1
2033190050,1
2033190064,1
2033190014,1
2031830076,1
2031830074,1
2031830072,1
2031830071,1
2031720008,1
2031830067,1
2031830064,1
2031720011,1
2031830058,1
2031830057,1
2031840076,1
2031730005,1
2031840066,1
2031840061,1
2031730013,1
2031730024,1
2031890025,1
2031740016,1
2031740018,1
2031900056,1
2031900050,1
2031910045,1
2033170001,1
2033160013,1
2033170051,1
2033160020,1
2033160026,1
2033170043,1
2033170039,1
2033170036,1
2033180072,1
2033180001,1
2033180060,1
2033180058,1
2033180056,1
2033180052,1
2033180079,1
2033180081,1
2033180092,1
2033180034,1
2033180098,1
2033180110,1
2031980092,1
2031980038,1
2032090057,1
2032480001,1
2032480033,1
2032340042,1
2032340049,1
2032340054,1
2032340057,1
2032250148,1
2032250156,1
2032340059,1
2032370153,1
2032370140,1
2032370133,1
2032370111,1
2032370108,1
2032370107,1
2032370105,1
2032370103,1
2032480150,1
2032530063,1
2032530063,1
2032530063,1
2032530063,1
2032490186,1
2032530047,1
2032490202,1
2032530099,1
2032500005,1
2032500009,1
2032530270,1
2032530262,1
2032530255,1
2032530221,1
2032490025,1
2032180082,1
2032180078,1
2032120005,1
2032180074,1
2032120015,1
2032180066,1
2032180065,1
2032120021,1
2032180064,1
2032120026,1
2032120028,1
2032120031,1
2032180054,1
2032120036,1
2032120040,1
2032180052,1
2032120044,1
2032120046,1
2032120048,1
2032120049,1
2032120051,1
2032120053,1
2032120063,1
2032130001,1
2032130006,1
2032130011,1
2032130012,1
2032130014,1
2032130018,1
2032190201,1
2032190197,1
2032190195,1
2032130058,1
2032200110,1
2032140005,1
2032200102,1
2032140007,1
2032200096,1
2032140022,1
2032140025,1
2032150001,1
2032150006,1
2032150008,1
2032150020,1
2032480014,1
2032480018,1
2032480022,1
2032480100,1
2032480096,1
2032490117,1
2032490111,1
2032490006,1
2032490108,1
2032490010,1
2032490098,1
2032490096,1
2032490046,1
2032490092,1
2032500152,1
2032500140,1
2032500135,1
2032500220,1
2033210067,1
2033210050,1
2033100023,1
2033100026,1
2033100028,1
2033100029,1
2033220057,1
2033110009,1
2033110012,1
2033220053,1
2033110025,1
2033220047,1
2033110027,1
2033220041,1
2033110034,1
2033110038,1
2033220035,1
2033110036,1
2031980076,1
2031990001,1
2032120092,1
2032130090,1
2032130024,1
2032000016,1
2032030026,1
2032130063,1
2032140001,1
2032190193,1
2032020060,1
2032150057,1
2032150058,1
2032150059,1
2032140030,1
2032150063,1
2032150064,1
2032490001,1
2032490120,1
2032480163,1
2032490052,1
2032490088,1
2032490206,1
2032500001,1
2031990021,1
2032340065,1
2032480140,1
2032480143,1
2031830007,1
2031870053,1
2031870047,1
2031830013,1
2031870045,1
2031870040,1
2031870038,1
2031830033,1
2031870030,1
2031840005,1
2031840019,1
2031840026,1
2031840036,1
2031880048,1
2032190055,1
2032190086,1
2032190088,1
2032190091,1
2032190094,1
2032190105,1
2032200001,1
2032200010,1
2032480057,1
2032480136,1
2032480177,1
2032480105,1
2032480169,1
2032480111,1
2032480166,1
2032500046,1
2032500040,1
2032500065,1
2032500034,1
2032500032,1
2032500071,1
2045580040,1
2045580041,1
2045860040,1
2045670070,1
2043890027,1
2043890028,1
2044410152,1
2044410052,1
2044410046,1
2046710075,1
2046710073,1
2046750085,1
2046790082,1
2048830227,1
2048830126,1
2048830125,1
2046090006,1
2044470024,1
2044460047,1
2045160048,1
2045530042,1
2046090048,1
2046350037,1
2047220012,1
2047210017,1
2047220012,1
2047220012,1
2047210017,1
2047220012,1
2047220012,1
2047210017,1
2047220012,1
2047220012,1
2047210017,1
2047210017,1
2047210017,1
2047210017,1
2047210017,1
2047220012,1
2047210017,1
2047220012,1
2047220012,1
2047220012,1
2047220012,1
2047210017,1
2047220012,1
2047060064,1
2046830056,1
2047080008,1
2047080005,1
2047090001,1
2047080181,1
2047080182,1
2047090001,1
2047090001,1
2047090001,1
2046850054,1
2046850055,1
2047090001,1
2047090001,1
2046870012,1
2046880028,1
2046880048,1
2046920035,1
2046920046,1
2046920151,1
2046920152,1
2046920153,1
2047160118,1
2046810004,1
2045670107,1
2047230140,1
2047220012,1
2047230141,1
2047230142,1
2047230143,1
2047230144,1
2047220012,1
2047220012,1
2047220012,1
2047220012,1
2047220012,1
2047220005,1
2049010017,1
2049010018,1
2049010020,1
2044550070,1
2045670100,1
2047620071,1
2047370108,1
2047370107,1
2047210017,1
2047210017,1
2047210017,1
2047210017,1
2047210017,1
2047210017,1
2047210017,1
2047210017,1
2047210017,1
2047200001,1
2047210017,1
2047210017,1
2047200001,1
2047210017,1
2047210017,1
2047200001,1
2047210017,1
2047200001,1
2047200001,1
2043790027,1
2047120001,1
2047130001,1
2047120001,1
2047130001,1
2047120001,1
2047130001,1
2047120001,1
2047130001,1
2047120001,1
2047130001,1
2047120001,1
2047130001,1
2047120001,1
2047120001,1
2047120001,1
2047130001,1
2047120001,1
2047130001,1
2047120001,1
2047130001,1
2047120001,1
2047130001,1
2047120001,1
2047130001,1
2047120001,1
2047120001,1
2047120001,1
2047120001,1
2047120001,1
2047130001,1
2047130001,1
2047200001,1
2047200001,1
2045190115,1
2045190117,1
2045190118,1
2045780014,1
2046110160,1
2046110060,1
2046110159,1
2046110158,1
2046110157,1
2046110156,1
2047620161,1
2047620160,1
2047620081,1
2047620082,1
2046930001,1
2046990001,1
2044450003,1
2047270024,1
2044470047,1
2045170147,1
2045170146,1
2045170045,1
2045770012,1
2046850162,1
2046850161,1
2046860003,1
2046860001,1
2046170045,1
2043650064,1
2045520040,1
2045520139,1
2045740035,1
2046090014,1
2046090016,1
2045340043,1
2047590019,1
2047130001,1
2047130001,1
2047130001,1
2047130001,1
2047130001,1
2047130001,1
2047130001,1
2047130001,1
2047130001,1
2047130001,1
2047200001,1
2047200001,1
2047200001,1
2047130001,1
2047130001,1
2047200001,1
2047200001,1
2047130001,1
2047200001,1
2047130001,1
2047200001,1
2047490031,1
2044500112,1
2044500113,1
2044470036,1
2045150027,1
2045150028,1
2045280007,1
2047120001,1
2047120001,1
2047120001,1
2047120001,1
2047120001,1
2047090001,1
2047120001,1
2047120001,1
2047120001,1
2047090001,1
2047120001,1
2047120001,1
2047120001,1
2047120001,1
2050740137,1
2050740036,1
2050660057,1
2050660056,1
2050660053,1
2050660052,1
2050660051,1
2050660050,1
2050660049,1
2050790026,1
2051120014,1
2033650058,1
2033650056,1
2033650055,1
2033690036,1
2033690034,1
2033750059,1
2033820050,1
2033950047,1
2033960030,1
2033760067,1
2033760067,1
2033640025,1
2033640025,1
2033640025,1
2033640126,1
2033770082,1
2033770080,1
2033970019,1
2033970023,1
2033780099,1
2033770032,1
2033780075,1
2033770047,1
2033780072,1
2033770048,1
2033780070,1
2033770049,1
2033770050,1
2033780062,1
2033770051,1
2033790001,1
2033800056,1
2033790050,1
2033880001,1
2051060051,1
2051150024,1
2051150001,1
2051150028,1
2051150047,1
2033630058,1
2033720025,1
2033840043,1
2033850060,1
2050670040,1
2051050067,1
2050400031,1
2050410026,1
2051130039,1
2051130040,1
2051180046,1
2051070058,1
2051070063,1
2051070010,1
2033630001,1
2033680010,1
2033920037,1
2033980044,1
2033930044,1
2033960021,1
2033980097,1
2033980087,1
2033980072,1
2050690036,1
2050810066,1
2051070030,1
2051070010,1
2051070003,1
2059530038,1
2059530230,1
2059530240,1
2059080210,1
2059090163,1
2058021294,1
2058141225,1
2058141202,1
2058141195,1
2058141191,1
2058251572,1
2058251554,1
2058353037,1
2058517501,1
2058560378,1
2058640526,1
2058640516,1
2058731042,1
2058741028,1
2058811088,1
2058030960,1
2058271620,1
2058261685,1
2058451799,1
2059090031,1
2059090977,1
2059090970,1
2059111102,1
2059120001,1
2059120091,1
2059460052,1
2058731012,1
2057811100,1
2057811100,1
2057760605,1
2057760612,1
2058011057,1
2058011060,1
2058590297,1
2058577501,1
2059500406,1
2059500475,1
2059500429,1
2059500429,1
2059500430,1
2059500430,1
2059500429,1
2059500429,1
2059500430,1
2059500430,1
2059500429,1
2059500429,1
2059530038,1
2059530550,1
2058030985,1
2058353046,1
2058353057,1
2059530545,1
2058871348,1
2058911601,1
2058441935,1
2058600230,1
2058451863,1
2058011054,1
2059090825,1
2059090825,1
2058141155,1
2058251501,1
2058640500,1
2058811086,1
2037540020,1
2037540021,1
2037530044,1
2038760059,1
2038770022,1
2037990012,1
2038080001,1
2038070014,1
2038070015,1
2038070016,1
2037140001,1
2037150011,1
2037150017,1
2037140050,1
2037140044,1
2037400001,1
2037410005,1
2037400055,1
2037410022,1
2037400049,1
2037410030,1
2037740008,1
2037730001,1
2037740014,1
2037740016,1
2037740018,1
2037690052,1
2038630032,1
2038630033,1
2037970001,1
2038150001,1
2038060009,1
2038070048,1
2037107501,1
2037100032,1
2037370018,1
2037370018,1
2037370018,1
2037370018,1
2037370018,1
2037370018,1
2037370018,1
2037370032,1
2037370033,1
2037370034,1
2037370035,1
2037370036,1
2037520041,1
2037610001,1
2,1
2,1
2037850019,1
2038750017,1
2038750036,1
2,1
2,1
2037230048,1
2037480059,1
2037740042,1
2037760040,1
2038660005,1
2038660001,1
2037760044,1
2038670003,1
2037840021,1
2037850025,1
2038700028,1
2038710030,1
2038920001,1
2038100013,1
2037130068,1
2037130067,1
2037130066,1
2037130063,1
2037130062,1
2037130061,1
2037130060,1
2037130058,1
2037130043,1
2037140030,1
2037130037,1
2037390001,1
2037390067,1
2037390059,1
2037390055,1
2037390051,1
2037390047,1
2037720001,1
2037720064,1
2037730010,1
2037720063,1
2037720062,1
2037720061,1
2037720060,1
2038630012,1
2037930039,1
2038030005,1
2037120012,1
2037370070,1
2037380010,1
2037370066,1
2037380018,1
2037370062,1
2037370058,1
2037380027,1
2037370054,1
2037370049,1
2037380033,1
2037710014,1
2038710007,1
2037930081,1
2037930080,1
2037920037,1
2037920042,1
2038030001,1
2038020028,1
2038010046,1
2038010043,1
2038090013,1
2037670025,1
2037670039,1
2037660052,1
2037660051,1
2038800124,1
2037170032,1
2037160036,1
2037430005,1
2037420070,1
2037430034,1
2037760029,1
2037760031,1
2037760032,1
2037760033,1
2037760036,1
2038660011,1
2038660027,1
2038660029,1
2038780034,1
2037470106,1
2037470107,1
2037470108,1
2037470109,1
2037470111,1
2037470112,1
2037440039,1
2037440034,1
2037440029,1
2037440024,1
2037440019,1
2037440014,1
2037780010,1
2037770054,1
2037780024,1
2037770040,1
2038670066,1
2037940013,1
2037940034,1
2038940005,1
2038940011,1
2038930039,1
2038930038,1
2038930037,1
2038010018,1
2038010020,1
2038010036,1
2037920047,1
2038740001,1
2038940001,1
2037530038,1
2037620046,1
2038760025,1
2038750039,1
2037430001,1
2037440053,1
2037440057,1
2037430063,1
2037440070,1
2037430050,1
2037440075,1
2037760066,1
2037770015,1
2037760062,1
2037770019,1
2037760056,1
2037760050,1
2037770035,1
2038670016,1
2038670023,1
2038660049,1
2037640043,1
2037940001,1
2037150039,1
2037160032,1
2037410001,1
2037420005,1
2037420026,1
2037110040,1
2037120037,1
2037380001,1
2037710004,1
2037710003,1
2037730005,1
2037730003,1
2037610134,1
2037130032,1
2037390014,1
2037390015,1
2037380046,1
2037720010,1
2037710074,1
2037720012,1
2037710072,1
2037720014,1
2037710070,1
2037720016,1
2037720018,1
2037710066,1
2037330013,1
2037670082,1
2037670077,1
2037670074,1
2037670066,1
2036600053,1
2036600054,1
2036600057,1
2036600024,1
2036600059,1
2036600025,1
2036600022,1
2036600122,1
2036600023,1
2036230001,1
2036270001,1
2036230001,1
2036270001,1
2035150040,1
2035150060,1
2036510039,1
2036820001,1
2036820001,1
2036230001,1
2036230001,1
2035190001,1
2035190049,1
2035190042,1
2035190034,1
2036600034,1
2,1
2036600030,1
2036600029,1
2036600028,1
2036600026,1
2036600056,1
2036600051,1
2036800054,1
2036800153,1
2036800053,1
2036070027,1
2035970036,1
2036720001,1
2034970057,1
2036590001,1
2036270001,1
2036270001,1
2035110007,1
2035110005,1
2036070018,1
2036070020,1
2036070021,1
2036070022,1
2036070023,1
2036070024,1
2036070025,1
2036070026,1
2035190005,1
2035190012,1
2035190020,1
2035190030,1
2034450035,1
2034560038,1
2035960035,1
2036230010,1
2036237501,1
2036680001,1
2036680001,1
2036700001,1
2035120099,1
2027650146,1
2027630233,1
2027630329,1
2027630331,1
2027630275,1
2027620149,1
2027620153,1
2027610142,1
2027610103,1
2027610149,1
2027610154,1
2027650079,1
2027680298,1
2027680297,1
2027650274,1
2027630100,1
2027630097,1
2027630095,1
2027630149,1
2027630144,1
2027630185,1
2027630158,1
2027620025,1
2027620023,1
2027400073,1
2027400001,1
2027610024,1
2027620016,1
2027620018,1
2027630248,1
2027630155,1
2027630195,1
2027620037,1
2027620044,1
2027400012,1
2027400010,1
2027400007,1
2027400004,1
2027630080,1
2027620123,1
2027620181,1
2027620166,1
2027620164,1
2027620163,1
2027620161,1
2027650226,1
2027650219,1
2027650205,1
2027400047,1
2,1
2027650304,1
2027620045,1
2027620047,1
2027620049,1
2027620051,1
2027610112,1
2027620097,1
2027630162,1
2052270129,1
2052270130,1
2052270131,1
2052270132,1
2052270133,1
2052270134,1
2052270135,1
2052270136,1
2052270137,1
2052270138,1
2052270139,1
2052590016,1
2051417501,1
2052600026,1
2052600024,1
2056550137,1
2052320022,1
2052320021,1
2052320020,1
2052630185,1
2052630184,1
2052630183,1
2052630182,1
2052280041,1
2052630176,1
2052630177,1
2052630178,1
2052630179,1
5005950015,1
5005930590,1
5005950015,1
5005930590,1
5005930590,1
5005950015,1
5005930590,1
5005950015,1
5005930590,1
5005950015,1
5005930590,1
5005950015,1
5005930590,1
5005930590,1
5005950015,1
5005930590,1
5005950015,1
5005930590,1
5005950015,1
5005930590,1
5005950015,1
5005930590,1
5005950015,1
5005930590,1
5005950015,1
5005930590,1
5005950015,1
5005930590,1
5005950015,1
5005930590,1
5005950015,1
5005930590,1
5005950015,1
5005930590,1
5005950015,1
5005950015,1
5005930590,1
5005930590,1
5005950015,1
5005950015,1
5005930590,1
5005950015,1
5005950015,1
5005930590,1
5005950015,1
5005950015,1
5005930590,1
5005930590,1
5005930590,1
5005950015,1
5005930590,1
5005930590,1
5005930590,1
5005930590,1
5005930590,1
5005950015,1
5005930590,1
5005930590,1
5005930590,1
5005930590,1
5005930590,1
5005950015,1
5005950015,1
5005930590,1
5005950015,1
5005950015,1
5005930590,1
5005930590,1
5005930680,1
5005740001,1
5005740062,1
5005740058,1
5000200008,1
5000140001,1
5001140014,1
5001280060,1
5001320397,1
5001320397,1
5001320367,1
5001320367,1
5000050057,1
5000280077,1
5000200008,1
5000180086,1
5006020012,1
5005060103,1
5000110020,1
5000220070,1
5000220070,1
5000440015,1
5005930740,1
5005930735,1
5005930735,1
5005930590,1
5005930590,1
5005950015,1
5005950015,1
5005950015,1
5005950015,1
5005950015,1
5005950015,1
5005950015,1
5005950015,1
5005950015,1
5005950015,1
5005950015,1
5005950015,1
5005950015,1
5005950015,1
5005950015,1
5005950015,1
5005950015,1
5005950015,1
5001320367,1
5000180127,1
5000180130,1
5000170074,1
5000160031,1
5000140108,1
5000140108,1
5006550030,1
5000640003,1
5000030015,1
5000620106,1
5000620011,1
5000220070,1
5000220070,1
5000150001,1
5000080034,1
5000080025,1
5000080019,1
5000260013,1
5001280001,1
5001280018,1
5000050035,1
5005950015,1
5005950015,1
5005950015,1
5005950015,1
5005950015,1
5005950015,1
5005950015,1
5005950015,1
5005950015,1
5000080046,1
5000070050,1
5006010050,1
5000160142,1
5005690103,1
5005750022,1
5005890053,1
5005890044,1
5005890035,1
5005900001,1
5005930001,1
5002400003,1
5002400016,1
5001110015,1
5001110016,1
5000220112,1
5000270006,1
5000250025,1
5001150006,1
5010120020,1
5010330038,1
5003860001,1
5010150001,1
5010210030,1
5010300038,1
5002380046,1
5003560304,1
5003560172,1
5,1
5010737501,1
5011170037,1
5011170037,1
5010040032,1
5010050019,1
5010030014,1
5010600024,1
5010270026,1
5010860008,1
5010860008,1
5011330078,1
5011330078,1
5011330085,1
5012390001,1
5012430001,1
5012430001,1
5012430001,1
5012430001,1
