3635,"401 East 86th Street, Manhattan, NY, 10028",Match,Non_Exact,"401 E 86TH ST, NEW YORK, NY, 10028","-73.94909103399993,40.776765227000055",650084312,L,36,61,14402,1000
4966,"635 West 170th Street, New York, NY, 10032",Match,Exact,"635 W 170TH ST, NEW YORK, NY, 10032","-73.94013425499998,40.842814248000025",59655686,R,36,61,25300,6000
2308,"3105 Ave V; 2140 Knapp St;, Brooklyn, NY, 11229",Match,Exact,"3105 AVE V, BROOKLYN, NY, 11229","-73.93469360799998,40.59916644300006",59092057,L,36,47,57000,3000
3636,"1290 East 19th Street, Brooklyn, NY, 11230",Match,Exact,"1290 E 19TH ST, BROOKLYN, NY, 11230","-73.95631984199997,40.61882608800005",59089935,R,36,47,53800,1001
4967,"1674 Macombs Rd., Bronx, NY, 10453",Match,Exact,"1674 MACOMBS RD, BRONX, NY, 10453","-73.91619151399993,40.84791116500003",80299605,R,36,5,21502,2000
2307,"2190 Brigham St; 2170 Brigham St;, Brooklyn, NY, 11229",Match,Exact,"2190 BRIGHAM ST, BROOKLYN, NY, 11229","-73.93492982099997,40.59935996200005",59092046,R,36,47,57000,3001
3637,"59 West 12 Street, Manhattan, NY, 10011",Match,Non_Exact,"59 W 12TH ST, NEW YORK, NY, 10011","-73.99673287799999,40.735586614000056",650154402,R,36,61,6300,1001
4968,"35 Eastern Parkway, Brooklyn, NY, 11238",Match,Exact,"35 EASTERN PKWY, BROOKLYN, NY, 11238","-73.96760817899997,40.673061560000065",640853044,R,36,47,20700,2001
4980,"35-55 29th Street, Queens, NY, 11106",Match,Non_Exact,"35 29TH ST, LONG IS CITY, NY, 11106","-73.93077124799999,40.758039448000034",59696766,L,36,81,5300,4001
3650,"250 East 73rd Street, New York, NY, 10021",Match,Exact,"250 E 73RD ST, NEW YORK, NY, 10021","-73.95852456199998,40.769758327000034",650156434,R,36,61,12602,1001
4981,"81-09 41st Avenue, Queens, NY, 11373",Match,Non_Exact,"81 41ST AVE, FLUSHING, NY, 11373","-73.88444624899995,40.74590288600007",59738116,L,36,81,26901,1002
3651,"267 6th Street, Brooklyn, NY, 11215",Match,Exact,"267 6TH ST, BROOKLYN, NY, 11215","-73.98597757999994,40.67157341600006",59075661,L,36,47,13700,1000
4982,"70-104 Ross Street, Brooklyn, NY, 11211",Match,Non_Exact,"70 ROSS ST, BROOKLYN, NY, 11249","-73.96400183299994,40.70338947500005",650081714,R,36,47,53900,2000
2320,"1625 Emmons Ave, Brooklyn, NY, 11235",Match,Exact,"1625 EMMONS AVE, BROOKLYN, NY, 11235","-73.95211837599999,40.58329669300008",59096360,L,36,47,60800,3001
2317,"1770 TOWNSEND AVENUE, Bronx, NY, 10453",Match,Exact,"1770 TOWNSEND AVE, BRONX, NY, 10453","-73.91111976599996,40.847799774000066",80299702,R,36,5,22701,1000
3649,"344 West 72nd Street, New York, NY, 10023",Match,Exact,"344 W 72ND ST, NEW YORK, NY, 10023","-73.98589851699995,40.78039692700003",59655089,L,36,61,15900,2002
2316,"860 EAST 161 STREET, Bronx, NY, 10459",Match,Exact,"860 E 161ST ST, BRONX, NY, 10459","-73.90060519699995,40.81991002700005",80302037,R,36,5,8700,1004
2,"43-22, Sunnyside, NY, 11104",No_Match,,,,,,,,,
2315,"1133 Manhattan Ave, Brooklyn, NY, 11222",Match,Exact,"1133 MANHATTAN AVE, BROOKLYN, NY, 11222","-73.95540189699994,40.737120127000026",59076228,L,36,47,56302,2004
3,"1011 Carroll Place, Bronx, NY, 10452",Match,Non_Exact,"1011 CARROLL PL, BRONX, NY, 10456","-73.91937248199997,40.82983594700005",80300431,L,36,5,18301,3001
2314,"902 Drew Street, Brooklyn, NY, 11208",Match,Exact,"902 DREW ST, BROOKLYN, NY, 11208","-73.86051340799997,40.66791932600006",59100056,R,36,47,122000,1008
4,"2626 Homecrest Avenue, Brooklyn, NY, 11235",Match,Exact,"2626 HOMECREST AVE, BROOKLYN, NY, 11235","-73.95702571499999,40.58711397700006",59091665,R,36,47,60600,2000
2313,"901 Drew Street, Brooklyn, NY, 11208",Match,Exact,"901 DREW ST, BROOKLYN, NY, 11208","-73.86050069199996,40.66792762000006",59100056,L,36,47,122000,1007
5,"520 W. 43rd St., New York, NY, 10036",Match,Exact,"520 W 43RD ST, NEW YORK, NY, 10036","-73.99603684199997,40.760743467000054",59661427,L,36,61,12901,1001
2312,"85-10 120 STREET, QUEENS, NY, 11415",Match,Non_Exact,"85 120TH ST, JAMAICA, NY, 11415","-73.83114510099995,40.702789093000035",59707900,R,36,81,14000,1008
6,"140-25 Ash Avenue, Flushing, NY, 11355",Match,Exact,"140-25 ASH AVE, FLUSHING, NY, 11355","-73.82276224499998,40.755664522000075",612451922,L,36,81,85700,3001
2311,"93-10 QUEENS BLVD, QUEENS, NY, 11374",Match,Non_Exact,"93 QUEENS BLVD, REGO PARK, NY, 11374","-73.86647574599994,40.73145831000005",640937830,R,36,81,68700,1001
7,"425 East 58th Street, New York, NY, 10022",Match,Exact,"425 E 58TH ST, NEW YORK, NY, 10022","-73.96178296599999,40.75871970000003",59657594,L,36,61,10601,1000
2310,"2650 Ocean Parkway, Brooklyn, NY, 11235",Match,Exact,"2650 OCEAN PKWY, BROOKLYN, NY, 11235","-73.96668498899999,40.58561936700005",640848878,R,36,47,37401,5003
8,"140-25 Ash Avenue, Flushing, NY, 11355",Match,Exact,"140-25 ASH AVE, FLUSHING, NY, 11355","-73.82276224499998,40.755664522000075",612451922,L,36,81,85700,3001
3641,"20 Exchange Place, New York, NY, 10005",Match,Exact,"20 EXCHANGE PL, NEW YORK, NY, 10005","-74.00925600099998,40.70559951900003",59659670,L,36,61,700,5001
4972,"89-00 170th St., Queens, NY, 11432",Match,Non_Exact,"89 170TH ST, JAMAICA, NY, 11432","-73.79110849099999,40.70949890700007",59712391,R,36,81,46000,3000
9,"31 Chamber Street, New York, NY, 10007",No_Match,,,,,,,,,
3642,"80 Dekalb Ave, Brooklyn, NY, 11201",Match,Exact,"80 DEKALB AVE, BROOKLYN, NY, 11201","-73.97962548299995,40.68986597800006",59077547,R,36,47,3300,2003
4973,"86-11 34th Ave., Queens, NY, 11372",Match,Non_Exact,"86 34TH AVE, FLUSHING, NY, 11372","-73.88115897699998,40.75414618800005",59698343,L,36,81,27900,1001
3643,"42-70 156 STREET, Flushing, NY, 11355",Match,Exact,"42-70 156TH ST, FLUSHING, NY, 11355","-73.80975653199994,40.75955682800003",59701598,R,36,81,118700,1003
4974,"110-31 73rd Rd., Queens, NY, 11375",Match,Non_Exact,"110 73RD RD, FLUSHING, NY, 11375","-73.83901158499998,40.71868144500007",59706479,L,36,81,76901,2000
3644,"1209 DeKalb Ave, Bronx, NY, 11221",Match,Non_Exact,"1209 DEKALB AVE, BROOKLYN, NY, 11221","-73.92795452599995,40.69543015100004",59082597,L,36,47,39300,1004
4975,"202-15 42nd Avenue, 40-40 203rd Street, Queens, NY, 11361",Match,Non_Exact,"202-15 42ND AVE, BAYSIDE, NY, 11361","-73.78201439899993,40.760051221000026",59702881,L,36,81,146300,1004
3645,"50 W 34th St, NY, NY, 10001",Match,Non_Exact,"50 W 34TH ST, NEW YORK, NY, 10118","-73.98620020299995,40.74911506600006",59653429,L,36,61,7600,1001
4976,"1325 Grand Concourse, Bronx, NY, 10452",Match,Exact,"1325 GRAND CONCOURSE, BRONX, NY, 10452","-73.91522092799994,40.83731778600003",640810139,L,36,5,22102,2001
3646,"1925 Quentin Avenue, Brooklyn, NY, 11229",Match,Non_Exact,"1925 QUENTIN RD, BROOKLYN, NY, 11229","-73.95404751399997,40.60872053200006",59090102,L,36,47,55000,3002
4977,"213-02 42nd Avenue, Queens, NY, 11361",Match,Non_Exact,"213 42ND AVE, BAYSIDE, NY, 11361","-73.77136033899995,40.76260450800004",59703315,R,36,81,146700,1003
2319,"2199 Holland Avenue, Bronx, NY, 10462",Match,Exact,"2199 HOLLAND AVE, BRONX, NY, 10462","-73.86569459599997,40.85649534800007",80304348,L,36,5,22403,2000
3647,"11 East 68th Street, New York, NY, 10065",Match,Exact,"11 E 68TH ST, NEW YORK, NY, 10065","-73.96832246099996,40.769663036000054",59657280,L,36,61,12200,4001
4978,"36-41 Union Street, Queens, NY, 11354",Match,Non_Exact,"36 UNION ST, FLUSHING, NY, 11354","-73.82790068599996,40.763217205000046",640871047,L,36,81,86500,3001
2318,"2650 Ocean Parkway, Brooklyn, NY, 11235",Match,Exact,"2650 OCEAN PKWY, BROOKLYN, NY, 11235","-73.96668498899999,40.58561936700005",640848878,R,36,47,37401,5003
3648,"301 West 53rd Street, New York, NY, 10019",Match,Exact,"301 W 53RD ST, NEW YORK, NY, 10019","-73.98495469999995,40.76427077400007",59655238,R,36,61,13300,5000
4979,"99-44 67th Road, Queens, NY, 11375",Match,Non_Exact,"99 67TH RD, FLUSHING, NY, 11375","-73.85406178299996,40.724471951000055",59730715,R,36,81,71305,1001
4990,"115 Marcy Place, Bronx, NY, 10452",Match,Exact,"115 MARCY PL, BRONX, NY, 10452","-73.91651973099994,40.838191936000044",640810137,L,36,5,22102,1002
3660,"3626 Kings Highway, Brooklyn, NY, 11234",Match,Exact,"3626 KINGS HWY, BROOKLYN, NY, 11234","-73.93985186999998,40.62122316400007",652209216,R,36,47,73800,3003
4991,"135 Hamilton Place, New York, NY, 10031",Match,Exact,"135 HAMILTON PL, NEW YORK, NY, 10031","-73.94943807099997,40.82374803500005",59655951,R,36,61,22900,2000
3661,"201-223 Brighton 1st Road, Brooklyn, NY, 11235",Match,Exact,"201 BRIGHTON 1ST RD, BROOKLYN, NY, 11235","-73.96667703099996,40.575165724000044",59091458,L,36,47,36001,2002
4992,"1882 Grand Concourse, Bronx, NY, 10457",Match,Exact,"1882 GRAND CONCOURSE, BRONX, NY, 10457","-73.90631115299993,40.848827002000064",640810829,R,36,5,23302,1002
3662,"6801-15 Bay Parkway, Brooklyn, NY, 11204",Match,Exact,"6801 BAY PKWY, BROOKLYN, NY, 11204","-73.98337905099999,40.611955754000064",59089386,L,36,47,43000,2000
4993,"1200 Union Ave., Bronx, NY, 10456",Match,Non_Exact,"1200 UNION AVE, BRONX, NY, 10459","-73.89928125899996,40.82892870200004",652205074,R,36,5,15100,4002
1000,"2520 Batchelder Street, Brooklyn, NY, 11235",Match,Exact,"2520 BATCHELDER ST, BROOKLYN, NY, 11235","-73.93728166499994,40.59146326800004",59092077,R,36,47,59600,2000
2331,"3572 Dekalb Avenue, Bronx, NY, 10467",Match,Exact,"3572 DEKALB AVE, BRONX, NY, 10467","-73.87890999099994,40.88424998800008",80296825,R,36,5,43101,1001
2330,"922 Bronx Park South, Bronx, NY, 10460",Match,Exact,"922 BRONX PARK S, BRONX, NY, 10460","-73.88032064499998,40.84608737100007",80302951,R,36,5,36300,1001
2328,"185 Prospect Park SW, Brooklyn, NY, 11218",Match,Exact,"185 PROSPECT PARK SW, BROOKLYN, NY, 11218","-73.97287119599997,40.65327868600008",59078388,R,36,47,50202,2000
2327,"144-77 Roosevelt Avenue, Queens, NY, 11354",Match,Non_Exact,"144 ROOSEVELT AVE, FLUSHING, NY, 11354","-73.81934310399998,40.76236909000005",611847421,L,36,81,86300,2000
2326,"2900 Ocean Avenue, Brooklyn, NY, 11235",Match,Exact,"2900 OCEAN AVE, BROOKLYN, NY, 11235","-73.94972444999996,40.59046568200006",59091643,R,36,47,59200,3000
2325,"43-10 Kissena Blvd, Flushing, NY, 11355",Match,Exact,"43-10 KISSENA BLVD, FLUSHING, NY, 11355","-73.82445431499997,40.755263555000056",59701108,R,36,81,79701,1000
2324,"105 Ashland Place, Brooklyn, NY, 11201",Match,Exact,"105 ASHLAND PL, BROOKLYN, NY, 11201","-73.97900808699995,40.69241842200006",650072157,L,36,47,3101,1000
2323,"9201 Shore Road, Brooklyn, NY, 11209",Match,Exact,"9201 SHORE RD, BROOKLYN, NY, 11209","-74.04048004299995,40.62070976000007",650080291,L,36,47,5202,1000
2322,"1472 Montgomery Avenue, Bronx, NY, 10453",Match,Exact,"1472 MONTGOMERY AVE, BRONX, NY, 10453","-73.92100343699997,40.84759668300006",80299246,R,36,5,21501,3001
2321,"86-15 Broadway, Queens, NY, 11373",Match,Non_Exact,"86 BROADWAY, FLUSHING, NY, 11373","-73.87729038799995,40.73825776500007",59695655,L,36,81,47300,3000
3652,"23-49 Caton Place, Brooklyn, NY, 11218",Match,Exact,"23 CATON PL, BROOKLYN, NY, 11218","-73.97453578699998,40.64903517500005",59080575,L,36,47,50401,2002
4983,"57-67 W. 175th St., Bronx, NY, 10453",Match,Exact,"57 W 175TH ST, BRONX, NY, 10453","-73.91540052899995,40.84815268500006",80299604,R,36,5,21502,1002
3653,"23-49 Caton Place, Brooklyn, NY, 11218",Match,Exact,"23 CATON PL, BROOKLYN, NY, 11218","-73.97453578699998,40.64903517500005",59080575,L,36,47,50401,2002
4984,"1664 Macombs Rd., Bronx, NY, 10453",Match,Exact,"1664 MACOMBS RD, BRONX, NY, 10453","-73.91620105699997,40.84777756500006",80299605,R,36,5,21502,2000
3654,"3900 Greystone Ave, Bronx, NY, 10463",Match,Exact,"3900 GREYSTONE AVE, BRONX, NY, 10463","-73.90480886799998,40.88862748300005",80296381,R,36,5,33500,3000
4985,"747 E. 168th Street, Bronx, NY, 10456",Match,Exact,"747 E 168TH ST, BRONX, NY, 10456","-73.90144034899998,40.82943085000005",642559832,L,36,5,15100,3003
3655,"3900 Greystone Ave, Bronx, NY, 10463",Match,Exact,"3900 GREYSTONE AVE, BRONX, NY, 10463","-73.90480886799998,40.88862748300005",80296381,R,36,5,33500,3000
4986,"500 W. 144th St, New York, NY, 10031",Match,Exact,"500 W 144TH ST, NEW YORK, NY, 10031","-73.94832849399995,40.82465597400005",59655916,L,36,61,22900,4001
3656,"41-42 24th Street, Long Island City, NY, 11101",Match,Exact,"41-42 24TH ST, LONG ISLAND CITY, NY, 11101","-73.94040898999998,40.75206796700007",59696403,R,36,81,3301,1008
4987,"596 Riverside Dr., New York, NY, 10031",Match,Exact,"596 RIVERSIDE DR, NEW YORK, NY, 10031","-73.95618536999996,40.82215445400004",59655870,R,36,61,22301,3005
3657,"160 Madison Ave, New York, NY, 10016",Match,Exact,"160 MADISON AVE, NEW YORK, NY, 10016","-73.98364211399996,40.746834473000035",59654399,L,36,61,7400,5002
4988,"990 Aldus St., Bronx, NY, 10459",Match,Exact,"990 ALDUS ST, BRONX, NY, 10459","-73.88940825399999,40.82319253900005",80302424,R,36,5,11900,2001
3658,"432 Park Ave, New York, NY, 10022",Match,Exact,"432 PARK AVE, NEW YORK, NY, 10022","-73.97120720299995,40.760994838000045",59657481,L,36,61,11202,1004
4989,"133 E. Clarke Place, Bronx, NY, 10452",Match,Non_Exact,"133 CLARKE PL E, BRONX, NY, 10452","-73.91669965799997,40.83749086600005",640810134,L,36,5,22102,2001
2329,"3224 Grand Concourse, Bronx, NY, 10458",Match,Exact,"3224 GRAND CONCOURSE, BRONX, NY, 10458","-73.88502282399998,40.87756514000006",640811568,R,36,5,41300,4001
3659,"5400 Fieldston Road, Bronx, NY, 10471",Match,Exact,"5400 FIELDSTON RD, BRONX, NY, 10471","-73.90178438699996,40.90176295100008",80296195,R,36,5,34500,3000
3670,"43-34 Union St, Queens, NY, 11355",Match,Non_Exact,"43 UNION ST, FLUSHING, NY, 11355","-73.82096787299997,40.753994076000026",59709693,R,36,81,85900,3001
3671,"2555 Batchelder Street, Brooklyn, NY, 11235",Match,Exact,"2555 BATCHELDER ST, BROOKLYN, NY, 11235","-73.93715372699995,40.59084505200008",59092077,L,36,47,62600,2004
3672,"3021 Ave Z, Brooklyn, NY, 11235",Match,Exact,"3021 AVE Z, BROOKLYN, NY, 11235","-73.93613303899997,40.58997005600003",59092086,L,36,47,62600,2004
3673,"78-09 Springfield Blvd, Bayside, NY, 11364",Match,Exact,"78-9 SPRINGFIELD BLVD, BAYSIDE, NY, 11364","-73.74767398099993,40.73723542700003",59717270,L,36,81,129104,2007
1011,"151-25 88th Street, Jamaica, NY, 11414",Match,Exact,"151-25 88TH ST, JAMAICA, NY, 11414","-73.84777608099995,40.66708683300004",59708398,L,36,81,6201,2000
2342,"922 Bronx Park South, Bronx, NY, 10460",Match,Exact,"922 BRONX PARK S, BRONX, NY, 10460","-73.88032064499998,40.84608737100007",80302951,R,36,5,36300,1001
1010,"11 Ft. George Hill, New York, NY, 10040",Match,Exact,"11 FORT GEORGE HILL, NEW YORK, NY, 10040","-73.92526320999997,40.860176694000074",650070756,L,36,61,28300,2000
2341,"3224 Grand Concourse, Bronx, NY, 10458",Match,Exact,"3224 GRAND CONCOURSE, BRONX, NY, 10458","-73.88502282399998,40.87756514000006",640811568,R,36,5,41300,4001
2340,"1511 SHERIDAN AVENUE, Bronx, NY, 10457",Match,Exact,"1511 SHERIDAN AVE, BRONX, NY, 10457","-73.91137332599999,40.840961320000076",640810278,L,36,5,22500,6001
1008,"44-10 Macnish Street, Elmhurst, NY, 11373",Match,Exact,"44-10 MACNISH ST, ELMHURST, NY, 11373","-73.88014704999995,40.74238106800004",59727699,R,36,81,46901,2001
2339,"932 BRONX PARK SOUTH, Bronx, NY, 10460",Match,Exact,"932 BRONX PARK S, BRONX, NY, 10460","-73.88003717999999,40.845893654000065",80302951,R,36,5,36300,1001
1007,"196-66 69th Avenue, Fresh Meadows, NY, 11365",Match,Exact,"196-66 69TH AVE, FRESH MEADOWS, NY, 11365","-73.77752610999994,40.73705367800005",59715868,R,36,81,134702,1004
2338,"938 BRONX PARK SOUTH, Bronx, NY, 10460",Match,Exact,"938 BRONX PARK S, BRONX, NY, 10460","-73.87986709999996,40.84577742500005",80302951,R,36,5,36300,1001
1006,"39-25 51st Street, Woodside, NY, 11377",Match,Exact,"39-25 51ST ST, WOODSIDE, NY, 11377","-73.91301234799994,40.74777194600006",59727206,L,36,81,16900,4000
2337,"1374 BRONX RIVER AVENUE, Bronx, NY, 10472",Match,Exact,"1374 BRONX RIVER AVE, BRONX, NY, 10472","-73.88008003399995,40.833385485000065",80303042,R,36,5,5600,2000
1005,"3555 Olinville Ave, Bronx, NY, 10467",Match,Exact,"3555 OLINVILLE AVE, BRONX, NY, 10467","-73.86762493299995,40.87915794400004",80297246,L,36,5,37800,2000
2336,"1685 MORRIS AVENUE, Bronx, NY, 10457",Match,Exact,"1685 MORRIS AVE, BRONX, NY, 10457","-73.90946011499994,40.84389534500008",80299928,L,36,5,22703,1006
1004,"199 State Street, Brooklyn, NY, 11201",Match,Exact,"199 STATE ST, BROOKLYN, NY, 11201","-73.99171694599994,40.690243149000025",639432309,L,36,47,900,2000
2335,"944 BRONX PARK SOUTH, Bronx, NY, 10460",Match,Exact,"944 BRONX PARK S, BRONX, NY, 10460","-73.87969702099997,40.84566119500005",80302951,R,36,5,36300,1001
1003,"81-26 150th Street, Jamaica, NY, 11435",Match,Exact,"81-26 150TH ST, JAMAICA, NY, 11435","-73.81189741299994,40.718093735000025",634257828,R,36,81,77905,1001
2334,"1711 Morris Avenue, Bronx, NY, 10457",Match,Exact,"1711 MORRIS AVE, BRONX, NY, 10457","-73.90944374599997,40.84409102300003",80299928,L,36,5,22703,1006
1002,"3400 Ft. Independence St., Bronx, NY, 10463",Match,Exact,"3400 FORT INDEPENDENCE ST, BRONX, NY, 10463","-73.89922041599993,40.880582668000045",80296615,R,36,5,27900,2001
2333,"1704 Morris Avenue, Bronx, NY, 10457",Match,Exact,"1704 MORRIS AVE, BRONX, NY, 10457","-73.90940914799995,40.844331012000055",80299928,R,36,5,22902,1001
1001,"156-20 Riverside Drive West, New York, NY, 10032",No_Match,,,,,,,,,
2332,"3576 Dekalb Avenue, Bronx, NY, 10467",Match,Exact,"3576 DEKALB AVE, BRONX, NY, 10467","-73.87884881299993,40.88433301500004",80296825,R,36,5,43101,1001
3663,"6925 4th avenue, brooklyn, NY, 11209",Match,Exact,"6925 4TH AVE, BROOKLYN, NY, 11209","-74.02357433199995,40.63445365200005",59094251,L,36,47,13000,4000
4994,"1215 Union Ave., Bronx, NY, 10456",Match,Non_Exact,"1215 UNION AVE, BRONX, NY, 10459","-73.89917072199995,40.82922566000008",652205074,L,36,5,15100,4004
3664,"850 East 31st Street, Brooklyn, NY, 11210",Match,Exact,"850 E 31ST ST, BROOKLYN, NY, 11210","-73.94652506399996,40.63030979800004",59081787,R,36,47,77400,2002
4995,"1 Junius Street, Brooklyn, NY, 11212",Match,Exact,"1 JUNIUS ST, BROOKLYN, NY, 11212","-73.90432551899994,40.67496650600003",59084515,L,36,47,90800,1000
3665,"43-35 Union St, Queens, NY, 11355",Match,Non_Exact,"43 UNION ST, FLUSHING, NY, 11355","-73.82095684299998,40.75400117600003",59709693,L,36,81,85900,3000
4996,"1095 East 45th Street, Brooklyn, NY, 11234",Match,Exact,"1095 E 45TH ST, BROOKLYN, NY, 11234","-73.93331523199998,40.63396093600005",59082112,R,36,47,72600,1000
3666,"1100 Clove Road, Staten Island, NY, 10301",Match,Exact,"1100 CLOVE RD, STATEN ISLAND, NY, 10301","-74.10734900699998,40.619545422000044",59883867,R,36,85,14700,2000
4997,"317-325 E 104 ST, New York, NY, 10029",Match,Exact,"317 E 104TH ST, NEW YORK, NY, 10029","-73.94287497799996,40.78910091600005",59658180,L,36,61,17000,3001
3667,"154 West 70th Street, New York, NY, 10023",Match,Exact,"154 W 70TH ST, NEW YORK, NY, 10023","-73.98102663699996,40.776641563000055",59657005,L,36,61,15302,1000
4998,"71-11 Astoria Blvd N, Flushing, NY, 11370",Match,Exact,"71-11 ASTORIA BLVD N, FLUSHING, NY, 11370","-73.89773882599997,40.76716946700003",59697590,L,36,81,31700,5009
3668,"3850-3856 Bronx Boulevard, Bronx, NY, 10467",Match,Exact,"3850 BRONX BLVD, BRONX, NY, 10467","-73.86606882699994,40.88568252600004",80311152,R,36,5,39400,3000
4999,"51-73 Junius Street, New York, NY, 11212",Match,Non_Exact,"51 JUNIUS ST, BROOKLYN, NY, 11212","-73.90407875999995,40.67399462000003",59084515,L,36,47,90800,1000
3669,"1013 Ave J, Brooklyn, NY, 11230",Match,Exact,"1013 AVE J, BROOKLYN, NY, 11230","-73.96598577299994,40.62468226200008",59089603,L,36,47,45600,1002
1009,"3131 Grand Concourse, Bronx, NY, 10468",Match,Exact,"3131 GRAND CONCOURSE, BRONX, NY, 10468","-73.88646932299997,40.87524041200004",640811515,L,36,5,41100,2002
3680,"160 Madison Ave, New York, NY, 10016",Match,Exact,"160 MADISON AVE, NEW YORK, NY, 10016","-73.98364211399996,40.746834473000035",59654399,L,36,61,7400,5002
3681,"2251 Knapp St, Brooklyn, NY, 11229",Match,Exact,"2251 KNAPP ST, BROOKLYN, NY, 11229","-73.93368238199997,40.59824834800003",59092058,L,36,47,57000,1001
3682,"610 West 150 Street, New York, NY, 10031",Match,Exact,"610 W 150TH ST, NEW YORK, NY, 10031","-73.94839776899994,40.829703953000035",59655908,L,36,61,23300,1000
3683,"633 Olmstead Avenue, Bronx, NY, 10473",Match,Exact,"633 OLMSTEAD AVE, BRONX, NY, 10473","-73.85126136099996,40.81936087200006",80306075,L,36,5,7400,3000
3684,"711 Montauk Ct., Brooklyn, NY, 11235",Match,Exact,"711 MONTAUK CT, BROOKLYN, NY, 11235","-73.96151577599994,40.585688047000076",59091264,L,36,47,37000,4002
