20051,"405 W 13th Street, Manhattan, NY, 10014",Match,Non_Exact,"405 W 13TH ST, NEW YORK, NY, 10014","-74.00615884199993,40.740394673000026",59659772,R,36,61,7900,1000
21382,"2820 Marion Ave, Bronx, NY, 10458",Match,Exact,"2820 MARION AVE, BRONX, NY, 10458","-73.88672516999998,40.86734430000007",80298999,R,36,5,40702,2002
20050,"1007 Atlantic Ave, BROOKLYN, NY, 11238",Match,Exact,"1007 ATLANTIC AVE, BROOKLYN, NY, 11238","-73.96030546499998,40.680254740000066",59078068,L,36,47,22700,4004
21381,"3434 Knox Pl, Bronx, NY, 10467",Match,Exact,"3434 KNOX PL, BRONX, NY, 10467","-73.88346227799997,40.88195136600007",80296696,R,36,5,42100,2000
21380,"3033 Godwin Terrace, Bronx, NY, 10463",Match,Exact,"3033 GODWIN TER, BRONX, NY, 10463","-73.90638534199996,40.87859259700008",80296564,L,36,5,28900,2000
20069,"133 8th Avenue / 10 Montgomery Place, Brooklyn, NY, 11215",Match,Exact,"133 8TH AVE, BROOKLYN, NY, 11215","-73.97422142999994,40.67173390800008",59078240,L,36,47,16500,2001
20068,"231 15th Street, Brooklyn, NY, 11215",Match,Exact,"231 15TH ST, BROOKLYN, NY, 11215","-73.98857624799996,40.66522117200003",59075782,L,36,47,14101,1002
21399,"3320 Reservoir Oval East, Bronx, NY, 10467",Match,Exact,"3320 RESERVOIR OVAL E, BRONX, NY, 10467","-73.87619273099995,40.87691099300008",80311154,R,36,5,42300,2000
20067,"333 Fourth Street, Brooklyn, NY, 11215",Match,Exact,"333 4TH ST, BROOKLYN, NY, 11215","-73.98283439599999,40.671743408000054",59075689,L,36,47,13500,2001
21398,"1120 Wyatt St., Bronx, NY, 10460",Match,Exact,"1120 WYATT ST, BRONX, NY, 10460","-73.87736364299997,40.839335627000025",80303008,R,36,5,6000,1004
20066,"100 Sterling Place, Brooklyn, NY, 11217",Match,Exact,"100 STERLING PL, BROOKLYN, NY, 11217","-73.97509231499998,40.67763212600005",59078179,R,36,47,15900,3000
21397,"2830 Sedgwick Av., Bronx, NY, 10468",Match,Exact,"2830 SEDGWICK AVE, BRONX, NY, 10468","-73.90194739599997,40.87305508700007",80298554,R,36,5,26702,3000
20065,"114 Clinton Street, Brooklyn, NY, 11201",Match,Exact,"114 CLINTON ST, BROOKLYN, NY, 11201","-73.99295321599999,40.69317644600005",59075035,R,36,47,502,2002
21396,"2805 Grand Concourse, Bronx, NY, 10468",Match,Exact,"2805 GRAND CONCOURSE, BRONX, NY, 10468","-73.89215991199995,40.869284434000065",640811256,L,36,5,40303,1003
20064,"155 Henry Street, Brooklyn, NY, 11201",Match,Exact,"155 HENRY ST, BROOKLYN, NY, 11201","-73.99369282399994,40.69604536700007",59074989,L,36,47,502,1001
21395,"2701 Valentine Av., Bronx, NY, 10458",Match,Exact,"2701 VALENTINE AVE, BRONX, NY, 10458","-73.89246860299994,40.86673093500008",80298872,L,36,5,40302,1002
